# energy grid [eV]  eels components [arbitrary units]
#
    0.000000000    0.000000000    0.000000000    0.000000000
    0.015015015    0.000077101    0.000077101    0.000077101
    0.030030030    0.000155147    0.000155147    0.000155147
    0.045045045    0.000235126    0.000235126    0.000235126
    0.060060060    0.000318116    0.000318116    0.000318116
    0.075075075    0.000405336    0.000405336    0.000405336
    0.090090090    0.000498218    0.000498218    0.000498218
    0.105105105    0.000598494    0.000598494    0.000598494
    0.120120120    0.000708318    0.000708318    0.000708318
    0.135135135    0.000830434    0.000830434    0.000830434
    0.150150150    0.000968421    0.000968421    0.000968421
    0.165165165    0.001127053    0.001127053    0.001127053
    0.180180180    0.001312833    0.001312833    0.001312833
    0.195195195    0.001534824    0.001534824    0.001534824
    0.210210210    0.001805933    0.001805933    0.001805933
    0.225225225    0.002144959    0.002144959    0.002144959
    0.240240240    0.002579851    0.002579851    0.002579851
    0.255255255    0.003152850    0.003152850    0.003152850
    0.270270270    0.003928073    0.003928073    0.003928073
    0.285285285    0.005000352    0.005000352    0.005000352
    0.300300300    0.006495247    0.006495247    0.006495247
    0.315315315    0.008518224    0.008518224    0.008518224
    0.330330330    0.010942819    0.010942819    0.010942819
    0.345345345    0.013001369    0.013001369    0.013001369
    0.360360360    0.013438676    0.013438676    0.013438676
    0.375375375    0.012029813    0.012029813    0.012029813
    0.390390390    0.009941067    0.009941067    0.009941067
    0.405405405    0.008162421    0.008162421    0.008162421
    0.420420420    0.006972635    0.006972635    0.006972635
    0.435435435    0.006326260    0.006326260    0.006326260
    0.450450450    0.006132249    0.006132249    0.006132249
    0.465465465    0.006331605    0.006331605    0.006331605
    0.480480480    0.006893808    0.006893808    0.006893808
    0.495495495    0.007814648    0.007814648    0.007814648
    0.510510511    0.009169217    0.009169217    0.009169217
    0.525525526    0.011079674    0.011079674    0.011079674
    0.540540541    0.013403489    0.013403489    0.013403489
    0.555555556    0.015316958    0.015316958    0.015316958
    0.570570571    0.015659600    0.015659600    0.015659600
    0.585585586    0.014424873    0.014424873    0.014424873
    0.600600601    0.012843622    0.012843622    0.012843622
    0.615615616    0.011879649    0.011879649    0.011879649
    0.630630631    0.011786658    0.011786658    0.011786658
    0.645645646    0.012348288    0.012348288    0.012348288
    0.660660661    0.012999655    0.012999655    0.012999655
    0.675675676    0.013216633    0.013216633    0.013216633
    0.690690691    0.012897299    0.012897299    0.012897299
    0.705705706    0.012094077    0.012094077    0.012094077
    0.720720721    0.011100837    0.011100837    0.011100837
    0.735735736    0.010393834    0.010393834    0.010393834
    0.750750751    0.010155228    0.010155228    0.010155228
    0.765765766    0.010210442    0.010210442    0.010210442
    0.780780781    0.010376784    0.010376784    0.010376784
    0.795795796    0.010794256    0.010794256    0.010794256
    0.810810811    0.011687538    0.011687538    0.011687538
    0.825825826    0.012984469    0.012984469    0.012984469
    0.840840841    0.014310252    0.014310252    0.014310252
    0.855855856    0.015317153    0.015317153    0.015317153
    0.870870871    0.015782776    0.015782776    0.015782776
    0.885885886    0.015742459    0.015742459    0.015742459
    0.900900901    0.015724780    0.015724780    0.015724780
    0.915915916    0.016028457    0.016028457    0.016028457
    0.930930931    0.016261104    0.016261104    0.016261104
    0.945945946    0.016027133    0.016027133    0.016027133
    0.960960961    0.015416820    0.015416820    0.015416820
    0.975975976    0.014525976    0.014525976    0.014525976
    0.990990991    0.013400430    0.013400430    0.013400430
    1.006006006    0.012349624    0.012349624    0.012349624
    1.021021021    0.011686989    0.011686989    0.011686989
    1.036036036    0.011375120    0.011375120    0.011375120
    1.051051051    0.011245248    0.011245248    0.011245248
    1.066066066    0.011360847    0.011360847    0.011360847
    1.081081081    0.011842125    0.011842125    0.011842125
    1.096096096    0.012618293    0.012618293    0.012618293
    1.111111111    0.013616247    0.013616247    0.013616247
    1.126126126    0.014870811    0.014870811    0.014870811
    1.141141141    0.016224588    0.016224588    0.016224588
    1.156156156    0.017364870    0.017364870    0.017364870
    1.171171171    0.018111414    0.018111414    0.018111414
    1.186186186    0.018385959    0.018385959    0.018385959
    1.201201201    0.018210515    0.018210515    0.018210515
    1.216216216    0.017477318    0.017477318    0.017477318
    1.231231231    0.016215195    0.016215195    0.016215195
    1.246246246    0.015023389    0.015023389    0.015023389
    1.261261261    0.014471968    0.014471968    0.014471968
    1.276276276    0.014596732    0.014596732    0.014596732
    1.291291291    0.015031344    0.015031344    0.015031344
    1.306306306    0.015321603    0.015321603    0.015321603
    1.321321321    0.015090391    0.015090391    0.015090391
    1.336336336    0.014311891    0.014311891    0.014311891
    1.351351351    0.013399901    0.013399901    0.013399901
    1.366366366    0.012771554    0.012771554    0.012771554
    1.381381381    0.012577707    0.012577707    0.012577707
    1.396396396    0.012880581    0.012880581    0.012880581
    1.411411411    0.013790102    0.013790102    0.013790102
    1.426426426    0.015287722    0.015287722    0.015287722
    1.441441441    0.017125540    0.017125540    0.017125540
    1.456456456    0.018872698    0.018872698    0.018872698
    1.471471471    0.020021160    0.020021160    0.020021160
    1.486486486    0.020290617    0.020290617    0.020290617
    1.501501502    0.019795479    0.019795479    0.019795479
    1.516516517    0.018856584    0.018856584    0.018856584
    1.531531532    0.017827844    0.017827844    0.017827844
    1.546546547    0.017091142    0.017091142    0.017091142
    1.561561562    0.016724697    0.016724697    0.016724697
    1.576576577    0.016363213    0.016363213    0.016363213
    1.591591592    0.015710675    0.015710675    0.015710675
    1.606606607    0.014890807    0.014890807    0.014890807
    1.621621622    0.014283115    0.014283115    0.014283115
    1.636636637    0.014095407    0.014095407    0.014095407
    1.651651652    0.014216903    0.014216903    0.014216903
    1.666666667    0.014607755    0.014607755    0.014607755
    1.681681682    0.015467978    0.015467978    0.015467978
    1.696696697    0.016881629    0.016881629    0.016881629
    1.711711712    0.018651094    0.018651094    0.018651094
    1.726726727    0.020310252    0.020310252    0.020310252
    1.741741742    0.021195742    0.021195742    0.021195742
    1.756756757    0.021017550    0.021017550    0.021017550
    1.771771772    0.020188942    0.020188942    0.020188942
    1.786786787    0.019347994    0.019347994    0.019347994
    1.801801802    0.018776284    0.018776284    0.018776284
    1.816816817    0.018280033    0.018280033    0.018280033
    1.831831832    0.017678303    0.017678303    0.017678303
    1.846846847    0.017063691    0.017063691    0.017063691
    1.861861862    0.016627225    0.016627225    0.016627225
    1.876876877    0.016525878    0.016525878    0.016525878
    1.891891892    0.016870625    0.016870625    0.016870625
    1.906906907    0.017713622    0.017713622    0.017713622
    1.921921922    0.018990529    0.018990529    0.018990529
    1.936936937    0.020438697    0.020438697    0.020438697
    1.951951952    0.021600607    0.021600607    0.021600607
    1.966966967    0.022126925    0.022126925    0.022126925
    1.981981982    0.021992315    0.021992315    0.021992315
    1.996996997    0.021418344    0.021418344    0.021418344
    2.012012012    0.020857307    0.020857307    0.020857307
    2.027027027    0.020681936    0.020681936    0.020681936
    2.042042042    0.020859120    0.020859120    0.020859120
    2.057057057    0.021143739    0.021143739    0.021143739
    2.072072072    0.021503894    0.021503894    0.021503894
    2.087087087    0.022040879    0.022040879    0.022040879
    2.102102102    0.022706467    0.022706467    0.022706467
    2.117117117    0.023459834    0.023459834    0.023459834
    2.132132132    0.024423449    0.024423449    0.024423449
    2.147147147    0.025683652    0.025683652    0.025683652
    2.162162162    0.027200811    0.027200811    0.027200811
    2.177177177    0.028970631    0.028970631    0.028970631
    2.192192192    0.030966338    0.030966338    0.030966338
    2.207207207    0.033044656    0.033044656    0.033044656
    2.222222222    0.035041183    0.035041183    0.035041183
    2.237237237    0.036820019    0.036820019    0.036820019
    2.252252252    0.038318437    0.038318437    0.038318437
    2.267267267    0.039529759    0.039529759    0.039529759
    2.282282282    0.040381475    0.040381475    0.040381475
    2.297297297    0.040876443    0.040876443    0.040876443
    2.312312312    0.041339802    0.041339802    0.041339802
    2.327327327    0.042258524    0.042258524    0.042258524
    2.342342342    0.043869168    0.043869168    0.043869168
    2.357357357    0.045854658    0.045854658    0.045854658
    2.372372372    0.047668311    0.047668311    0.047668311
    2.387387387    0.049050199    0.049050199    0.049050199
    2.402402402    0.049910498    0.049910498    0.049910498
    2.417417417    0.050290792    0.050290792    0.050290792
    2.432432432    0.050434202    0.050434202    0.050434202
    2.447447447    0.050555751    0.050555751    0.050555751
    2.462462462    0.050700911    0.050700911    0.050700911
    2.477477477    0.051047590    0.051047590    0.051047590
    2.492492492    0.052030495    0.052030495    0.052030495
    2.507507508    0.053831633    0.053831633    0.053831633
    2.522522523    0.056076409    0.056076409    0.056076409
    2.537537538    0.058231887    0.058231887    0.058231887
    2.552552553    0.059907406    0.059907406    0.059907406
    2.567567568    0.060689974    0.060689974    0.060689974
    2.582582583    0.060453474    0.060453474    0.060453474
    2.597597598    0.059655018    0.059655018    0.059655018
    2.612612613    0.058818055    0.058818055    0.058818055
    2.627627628    0.058390947    0.058390947    0.058390947
    2.642642643    0.058666938    0.058666938    0.058666938
    2.657657658    0.059466567    0.059466567    0.059466567
    2.672672673    0.060301017    0.060301017    0.060301017
    2.687687688    0.060916956    0.060916956    0.060916956
    2.702702703    0.061462221    0.061462221    0.061462221
    2.717717718    0.062160334    0.062160334    0.062160334
    2.732732733    0.063110200    0.063110200    0.063110200
    2.747747748    0.064151684    0.064151684    0.064151684
    2.762762763    0.065032240    0.065032240    0.065032240
    2.777777778    0.065553481    0.065553481    0.065553481
    2.792792793    0.065657373    0.065657373    0.065657373
    2.807807808    0.065624744    0.065624744    0.065624744
    2.822822823    0.065753994    0.065753994    0.065753994
    2.837837838    0.066037331    0.066037331    0.066037331
    2.852852853    0.066344223    0.066344223    0.066344223
    2.867867868    0.066528193    0.066528193    0.066528193
    2.882882883    0.066409763    0.066409763    0.066409763
    2.897897898    0.065979326    0.065979326    0.065979326
    2.912912913    0.065536017    0.065536017    0.065536017
    2.927927928    0.065413160    0.065413160    0.065413160
    2.942942943    0.065586738    0.065586738    0.065586738
    2.957957958    0.065819845    0.065819845    0.065819845
    2.972972973    0.066074223    0.066074223    0.066074223
    2.987987988    0.066467337    0.066467337    0.066467337
    3.003003003    0.067107116    0.067107116    0.067107116
    3.018018018    0.067865669    0.067865669    0.067865669
    3.033033033    0.068410285    0.068410285    0.068410285
    3.048048048    0.068420041    0.068420041    0.068420041
    3.063063063    0.067914847    0.067914847    0.067914847
    3.078078078    0.067253285    0.067253285    0.067253285
    3.093093093    0.066791230    0.066791230    0.066791230
    3.108108108    0.066589973    0.066589973    0.066589973
    3.123123123    0.066346211    0.066346211    0.066346211
    3.138138138    0.065765540    0.065765540    0.065765540
    3.153153153    0.064974728    0.064974728    0.064974728
    3.168168168    0.064220104    0.064220104    0.064220104
    3.183183183    0.063586584    0.063586584    0.063586584
    3.198198198    0.063143919    0.063143919    0.063143919
    3.213213213    0.063133344    0.063133344    0.063133344
    3.228228228    0.063748527    0.063748527    0.063748527
    3.243243243    0.064650970    0.064650970    0.064650970
    3.258258258    0.065073828    0.065073828    0.065073828
    3.273273273    0.064685122    0.064685122    0.064685122
    3.288288288    0.063887972    0.063887972    0.063887972
    3.303303303    0.062995541    0.062995541    0.062995541
    3.318318318    0.062128410    0.062128410    0.062128410
    3.333333333    0.061376041    0.061376041    0.061376041
    3.348348348    0.060676984    0.060676984    0.060676984
    3.363363363    0.060039699    0.060039699    0.060039699
    3.378378378    0.059449998    0.059449998    0.059449998
    3.393393393    0.058798147    0.058798147    0.058798147
    3.408408408    0.057996408    0.057996408    0.057996408
    3.423423423    0.057046567    0.057046567    0.057046567
    3.438438438    0.056286836    0.056286836    0.056286836
    3.453453453    0.055925027    0.055925027    0.055925027
    3.468468468    0.055647584    0.055647584    0.055647584
    3.483483483    0.055088626    0.055088626    0.055088626
    3.498498498    0.054267634    0.054267634    0.054267634
    3.513513514    0.053304392    0.053304392    0.053304392
    3.528528529    0.052258085    0.052258085    0.052258085
    3.543543544    0.051380404    0.051380404    0.051380404
