# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    1.906906907    4.432840392    4.432840392    4.432840392
    1.921921922    4.870298881    4.870298881    4.870298881
    1.936936937    5.254572032    5.254572032    5.254572032
    1.951951952    5.470236586    5.470236585    5.470236586
    1.966966967    5.506752729    5.506752729    5.506752729
    1.981981982    5.440811616    5.440811616    5.440811616
    1.996996997    5.373353990    5.373353990    5.373353990
    2.012012012    5.410947710    5.410947710    5.410947710
    2.027027027    5.593659514    5.593659514    5.593659514
    2.042042042    5.864026155    5.864026155    5.864026155
    2.057057057    6.162226809    6.162226809    6.162226809
    2.072072072    6.510300260    6.510300260    6.510300260
    2.087087087    6.929885810    6.929885810    6.929885811
    2.102102102    7.395593809    7.395593809    7.395593809
    2.117117117    7.917199534    7.917199534    7.917199534
    2.132132132    8.532946208    8.532946208    8.532946208
    2.147147147    9.220509493    9.220509493    9.220509493
    2.162162162    9.921893537    9.921893537    9.921893537
    2.177177177   10.590113354   10.590113354   10.590113354
    2.192192192   11.145164070   11.145164070   11.145164070
    2.207207207   11.515672405   11.515672405   11.515672405
    2.222222222   11.693998286   11.693998286   11.693998286
    2.237237237   11.721852402   11.721852402   11.721852402
    2.252252252   11.662728945   11.662728945   11.662728945
    2.267267267   11.560027124   11.560027124   11.560027124
    2.282282282   11.450062949   11.450062949   11.450062949
    2.297297297   11.414552542   11.414552542   11.414552542
    2.312312312   11.527643066   11.527643066   11.527643066
    2.327327327   11.757523375   11.757523375   11.757523375
    2.342342342   11.940200630   11.940200630   11.940200630
    2.357357357   11.921680338   11.921680338   11.921680338
    2.372372372   11.728884497   11.728884497   11.728884497
    2.387387387   11.466091889   11.466091889   11.466091889
    2.402402402   11.205526244   11.205526244   11.205526244
    2.417417417   11.011398847   11.011398847   11.011398847
    2.432432432   10.909969072   10.909969072   10.909969072
    2.447447447   10.885034821   10.885034821   10.885034821
    2.462462462   10.928397683   10.928397683   10.928397683
    2.477477477   11.063563341   11.063563341   11.063563341
    2.492492492   11.242493375   11.242493374   11.242493375
    2.507507508   11.318474722   11.318474721   11.318474722
    2.522522523   11.196531654   11.196531654   11.196531654
    2.537537538   10.915328429   10.915328429   10.915328429
    2.552552553   10.546875135   10.546875135   10.546875135
    2.567567568   10.170656536   10.170656536   10.170656536
    2.582582583    9.887654471    9.887654471    9.887654471
    2.597597598    9.745154214    9.745154214    9.745154214
    2.612612613    9.733055785    9.733055785    9.733055785
    2.627627628    9.820241598    9.820241598    9.820241598
    2.642642643    9.925303041    9.925303041    9.925303041
    2.657657658    9.960186550    9.960186550    9.960186550
    2.672672673    9.919369581    9.919369581    9.919369581
    2.687687688    9.864224557    9.864224557    9.864224557
    2.702702703    9.830355455    9.830355455    9.830355455
    2.717717718    9.805188513    9.805188513    9.805188513
    2.732732733    9.751561714    9.751561714    9.751561714
    2.747747748    9.643660677    9.643660677    9.643660677
    2.762762763    9.495020232    9.495020232    9.495020232
    2.777777778    9.334983351    9.334983351    9.334983351
    2.792792793    9.207436258    9.207436258    9.207436258
    2.807807808    9.132823513    9.132823513    9.132823513
    2.822822823    9.081399395    9.081399395    9.081399395
    2.837837838    9.019858133    9.019858133    9.019858133
    2.852852853    8.939168433    8.939168433    8.939168433
    2.867867868    8.841100382    8.841100382    8.841100382
    2.882882883    8.744567367    8.744567367    8.744567367
    2.897897898    8.686704350    8.686704349    8.686704350
    2.912912913    8.685614822    8.685614821    8.685614822
    2.927927928    8.713104919    8.713104918    8.713104918
    2.942942943    8.724354486    8.724354486    8.724354486
    2.957957958    8.716971695    8.716971695    8.716971695
    2.972972973    8.708514149    8.708514149    8.708514149
    2.987987988    8.700357049    8.700357049    8.700357049
    3.003003003    8.668711602    8.668711602    8.668711602
    3.018018018    8.585460632    8.585460632    8.585460632
    3.033033033    8.451860758    8.451860758    8.451860758
    3.048048048    8.305813972    8.305813972    8.305813972
    3.063063063    8.196933265    8.196933265    8.196933265
    3.078078078    8.143641791    8.143641791    8.143641791
    3.093093093    8.124414923    8.124414923    8.124414923
    3.108108108    8.096142229    8.096142229    8.096142229
    3.123123123    8.037340020    8.037340020    8.037340020
    3.138138138    7.977673865    7.977673865    7.977673865
    3.153153153    7.953796118    7.953796118    7.953796118
    3.168168168    7.965977447    7.965977448    7.965977448
    3.183183183    8.005562497    8.005562497    8.005562497
    3.198198198    8.074940374    8.074940374    8.074940374
    3.213213213    8.167685267    8.167685268    8.167685267
    3.228228228    8.227444503    8.227444503    8.227444503
    3.243243243    8.184137321    8.184137321    8.184137321
    3.258258258    8.049527353    8.049527353    8.049527353
    3.273273273    7.914131501    7.914131501    7.914131501
    3.288288288    7.827234731    7.827234731    7.827234731
    3.303303303    7.778078254    7.778078254    7.778078254
    3.318318318    7.759088749    7.759088749    7.759088749
    3.333333333    7.755344240    7.755344240    7.755344240
    3.348348348    7.756429043    7.756429043    7.756429043
    3.363363363    7.763246431    7.763246431    7.763246431
    3.378378378    7.764126281    7.764126281    7.764126281
    3.393393393    7.756575972    7.756575972    7.756575972
    3.408408408    7.748314780    7.748314780    7.748314780
    3.423423423    7.767660350    7.767660350    7.767660350
    3.438438438    7.833623906    7.833623906    7.833623906
    3.453453453    7.899290751    7.899290751    7.899290751
    3.468468468    7.913928197    7.913928197    7.913928197
    3.483483483    7.893934022    7.893934022    7.893934022
    3.498498498    7.879927882    7.879927882    7.879927882
    3.513513514    7.883157766    7.883157766    7.883157766
    3.528528529    7.918338571    7.918338571    7.918338571
    3.543543544    7.998565466    7.998565466    7.998565466
    3.558558559    8.081882797    8.081882797    8.081882797
    3.573573574    8.123459440    8.123459440    8.123459440
    3.588588589    8.142871291    8.142871291    8.142871291
    3.603603604    8.170509793    8.170509793    8.170509793
    3.618618619    8.213577791    8.213577791    8.213577791
    3.633633634    8.282719471    8.282719471    8.282719471
    3.648648649    8.377057395    8.377057395    8.377057395
    3.663663664    8.455752860    8.455752860    8.455752860
    3.678678679    8.493418252    8.493418252    8.493418252
    3.693693694    8.538456465    8.538456465    8.538456465
    3.708708709    8.655744993    8.655744993    8.655744993
    3.723723724    8.865092483    8.865092483    8.865092483
    3.738738739    9.155853870    9.155853870    9.155853870
