# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    13.186217176   13.186217176   13.186217176
    2.762762763    7.473246031    7.473246031    7.473246031
    2.777777778    7.433750307    7.433750307    7.433750307
    2.792792793    7.446994658    7.446994658    7.446994658
    2.807807808    7.467189058    7.467189058    7.467189058
    2.822822823    7.459218352    7.459218352    7.459218352
    2.837837838    7.431649860    7.431649859    7.431649859
    2.852852853    7.404760701    7.404760701    7.404760701
    2.867867868    7.397802454    7.397802454    7.397802454
    2.882882883    7.430240389    7.430240389    7.430240389
    2.897897898    7.496608641    7.496608641    7.496608641
    2.912912913    7.555926448    7.555926448    7.555926448
    2.927927928    7.568547020    7.568547020    7.568547020
    2.942942943    7.543589248    7.543589248    7.543589248
    2.957957958    7.513403716    7.513403715    7.513403716
    2.972972973    7.480691536    7.480691536    7.480691536
    2.987987988    7.429705013    7.429705012    7.429705012
    3.003003003    7.350555999    7.350555998    7.350555999
    3.018018018    7.266123360    7.266123360    7.266123360
    3.033033033    7.218911882    7.218911882    7.218911882
    3.048048048    7.239331051    7.239331051    7.239331051
    3.063063063    7.314681190    7.314681189    7.314681189
    3.078078078    7.400691058    7.400691058    7.400691058
    3.093093093    7.458741829    7.458741829    7.458741829
    3.108108108    7.485618412    7.485618412    7.485618412
    3.123123123    7.519546390    7.519546390    7.519546390
    3.138138138    7.593516451    7.593516450    7.593516451
    3.153153153    7.690956763    7.690956763    7.690956763
    3.168168168    7.783637065    7.783637065    7.783637065
    3.183183183    7.862006797    7.862006796    7.862006796
    3.198198198    7.916871751    7.916871751    7.916871751
    3.213213213    7.915863171    7.915863171    7.915863171
    3.228228228    7.833906513    7.833906512    7.833906512
    3.243243243    7.720715547    7.720715547    7.720715547
    3.258258258    7.674861176    7.674861176    7.674861176
    3.273273273    7.727553466    7.727553466    7.727553466
    3.288288288    7.826199207    7.826199207    7.826199207
    3.303303303    7.935477103    7.935477103    7.935477103
    3.318318318    8.042665937    8.042665937    8.042665937
    3.333333333    8.137105093    8.137105093    8.137105093
    3.348348348    8.226134850    8.226134850    8.226134850
    3.363363363    8.308663710    8.308663710    8.308663710
    3.378378378    8.385559799    8.385559799    8.385559799
    3.393393393    8.470787624    8.470787624    8.470787624
    3.408408408    8.576918272    8.576918272    8.576918272
    3.423423423    8.707867446    8.707867445    8.707867445
    3.438438438    8.820862915    8.820862915    8.820862915
    3.453453453    8.879700050    8.879700049    8.879700049
    3.468468468    8.921035126    8.921035125    8.921035125
    3.483483483    8.998942997    8.998942997    8.998942997
    3.498498498    9.116559888    9.116559888    9.116559888
    3.513513514    9.259874886    9.259874886    9.259874886
    3.528528529    9.424628267    9.424628266    9.424628267
    3.543543544    9.575824528    9.575824528    9.575824528
    3.558558559    9.681246085    9.681246085    9.681246085
    3.573573574    9.776478506    9.776478506    9.776478506
    3.588588589    9.906191298    9.906191297    9.906191297
    3.603603604   10.068162839   10.068162838   10.068162838
    3.618618619   10.253709335   10.253709335   10.253709335
    3.633633634   10.456369731   10.456369731   10.456369731
    3.648648649   10.650645400   10.650645400   10.650645400
    3.663663664   10.828846347   10.828846347   10.828846347
    3.678678679   11.044651732   11.044651732   11.044651732
    3.693693694   11.349216067   11.349216067   11.349216067
    3.708708709   11.725088092   11.725088092   11.725088092
    3.723723724   12.124815496   12.124815496   12.124815496
    3.738738739   12.513231187   12.513231187   12.513231187
    3.753753754   12.877788790   12.877788789   12.877788790
    3.768768769   13.249888001   13.249888001   13.249888001
    3.783783784   13.645197788   13.645197787   13.645197787
    3.798798799   13.994729779   13.994729778   13.994729779
    3.813813814   14.214408146   14.214408145   14.214408146
    3.828828829   14.285858177   14.285858177   14.285858177
    3.843843844   14.248145349   14.248145348   14.248145349
