# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    4.399399399    4.825964027    4.825964027    4.825964027
    4.414414414    4.812590935    4.812590935    4.812590935
    4.429429429    4.799277774    4.799277774    4.799277774
    4.444444444    4.786024261    4.786024261    4.786024261
    4.459459459    4.772830111    4.772830111    4.772830111
    4.474474474    4.759695042    4.759695042    4.759695042
    4.489489489    4.746618773    4.746618773    4.746618773
    4.504504505    4.733601023    4.733601023    4.733601023
    4.519519520    4.720641512    4.720641512    4.720641512
    4.534534535    4.707739961    4.707739961    4.707739961
    4.549549550    4.694896093    4.694896093    4.694896093
    4.564564565    4.682109630    4.682109630    4.682109630
    4.579579580    4.669380298    4.669380298    4.669380298
    4.594594595    4.656707821    4.656707821    4.656707821
    4.609609610    4.644091926    4.644091926    4.644091926
    4.624624625    4.631532340    4.631532340    4.631532340
    4.639639640    4.619028791    4.619028791    4.619028791
    4.654654655    4.606581008    4.606581008    4.606581008
    4.669669670    4.594188723    4.594188723    4.594188723
    4.684684685    4.581851665    4.581851665    4.581851665
    4.699699700    4.569569568    4.569569568    4.569569568
    4.714714715    4.557342165    4.557342165    4.557342165
    4.729729730    4.545169190    4.545169190    4.545169190
    4.744744745    4.533050379    4.533050379    4.533050379
    4.759759760    4.520985468    4.520985468    4.520985468
    4.774774775    4.508974195    4.508974195    4.508974195
    4.789789790    4.497016299    4.497016299    4.497016299
    4.804804805    4.485111519    4.485111519    4.485111519
    4.819819820    4.473259596    4.473259596    4.473259596
    4.834834835    4.461460271    4.461460271    4.461460271
    4.849849850    4.449713288    4.449713288    4.449713288
    4.864864865    4.438018390    4.438018390    4.438018390
    4.879879880    4.426375323    4.426375323    4.426375323
    4.894894895    4.414783831    4.414783831    4.414783832
    4.909909910    4.403243664    4.403243664    4.403243664
    4.924924925    4.391754567    4.391754567    4.391754567
    4.939939940    4.380316292    4.380316292    4.380316292
    4.954954955    4.368928587    4.368928587    4.368928587
    4.969969970    4.357591205    4.357591205    4.357591205
    4.984984985    4.346303897    4.346303897    4.346303897
    5.000000000    4.335066417    4.335066417    4.335066417
    5.015015015    4.323878520    4.323878520    4.323878520
    5.030030030    4.312739961    4.312739961    4.312739961
    5.045045045    4.301650497    4.301650497    4.301650497
    5.060060060    4.290609886    4.290609886    4.290609886
    5.075075075    4.279617886    4.279617886    4.279617886
    5.090090090    4.268674257    4.268674257    4.268674257
    5.105105105    4.257778760    4.257778760    4.257778760
