# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    1.366366366    0.836621096    0.836621096    0.836621096
    1.381381381    0.926618940    0.926618940    0.926618940
    1.396396396    0.965908769    0.965908769    0.965908769
    1.411411411    0.956089436    0.956089436    0.956089436
    1.426426426    0.945828511    0.945828511    0.945828511
    1.441441441    0.962333743    0.962333743    0.962333743
    1.456456456    0.992363081    0.992363081    0.992363081
    1.471471471    1.019232201    1.019232201    1.019232201
    1.486486486    1.042058590    1.042058590    1.042058590
    1.501501502    1.060674281    1.060674281    1.060674281
    1.516516517    1.078345307    1.078345307    1.078345307
    1.531531532    1.101015206    1.101015206    1.101015206
    1.546546547    1.138420593    1.138420593    1.138420593
    1.561561562    1.203961165    1.203961165    1.203961165
    1.576576577    1.293780140    1.293780140    1.293780140
    1.591591592    1.372922557    1.372922557    1.372922557
    1.606606607    1.407227594    1.407227594    1.407227594
    1.621621622    1.402696875    1.402696875    1.402696875
    1.636636637    1.405184162    1.405184162    1.405184162
    1.651651652    1.440577451    1.440577451    1.440577451
    1.666666667    1.477648683    1.477648684    1.477648683
    1.681681682    1.478223440    1.478223440    1.478223440
    1.696696697    1.437343444    1.437343444    1.437343444
    1.711711712    1.363396523    1.363396523    1.363396523
    1.726726727    1.289727037    1.289727037    1.289727037
    1.741741742    1.254627407    1.254627407    1.254627407
    1.756756757    1.265602171    1.265602171    1.265602171
    1.771771772    1.317803866    1.317803866    1.317803866
    1.786786787    1.421057076    1.421057076    1.421057076
    1.801801802    1.578044345    1.578044345    1.578044345
    1.816816817    1.753997751    1.753997751    1.753997751
    1.831831832    1.893234402    1.893234402    1.893234402
    1.846846847    1.970322661    1.970322661    1.970322662
    1.861861862    1.996195961    1.996195961    1.996195961
    1.876876877    1.979088213    1.979088213    1.979088213
    1.891891892    1.930819809    1.930819809    1.930819809
    1.906906907    1.854469044    1.854469044    1.854469044
    1.921921922    1.756017448    1.756017448    1.756017448
    1.936936937    1.681507527    1.681507527    1.681507527
    1.951951952    1.673297676    1.673297676    1.673297676
    1.966966967    1.726872039    1.726872039    1.726872039
    1.981981982    1.803149000    1.803149000    1.803149000
    1.996996997    1.856448503    1.856448503    1.856448503
    2.012012012    1.860605204    1.860605204    1.860605204
    2.027027027    1.837156277    1.837156277    1.837156277
    2.042042042    1.838576350    1.838576350    1.838576350
    2.057057057    1.903247119    1.903247119    1.903247119
    2.072072072    2.036772169    2.036772170    2.036772169
    2.087087087    2.216126246    2.216126246    2.216126246
    2.102102102    2.398525671    2.398525671    2.398525671
    2.117117117    2.541009457    2.541009458    2.541009458
    2.132132132    2.615967467    2.615967467    2.615967467
    2.147147147    2.620248177    2.620248177    2.620248177
    2.162162162    2.567778931    2.567778931    2.567778931
    2.177177177    2.482173562    2.482173562    2.482173562
    2.192192192    2.397235832    2.397235832    2.397235832
    2.207207207    2.349546019    2.349546019    2.349546019
    2.222222222    2.345472393    2.345472393    2.345472393
    2.237237237    2.349007706    2.349007706    2.349007706
    2.252252252    2.331736375    2.331736375    2.331736375
    2.267267267    2.314018644    2.314018644    2.314018644
    2.282282282    2.351533422    2.351533422    2.351533422
    2.297297297    2.482659224    2.482659224    2.482659224
    2.312312312    2.698426376    2.698426376    2.698426376
    2.327327327    2.970906820    2.970906820    2.970906820
    2.342342342    3.267509558    3.267509558    3.267509558
    2.357357357    3.523289829    3.523289829    3.523289829
    2.372372372    3.661873410    3.661873410    3.661873410
    2.387387387    3.648975058    3.648975058    3.648975058
    2.402402402    3.529859847    3.529859847    3.529859847
    2.417417417    3.403521439    3.403521439    3.403521439
    2.432432432    3.343741508    3.343741508    3.343741508
    2.447447447    3.342461769    3.342461769    3.342461769
    2.462462462    3.359316927    3.359316928    3.359316928
    2.477477477    3.400687576    3.400687576    3.400687576
    2.492492492    3.512550116    3.512550116    3.512550116
    2.507507508    3.733267418    3.733267418    3.733267418
    2.522522523    4.070802864    4.070802864    4.070802864
    2.537537538    4.489580687    4.489580687    4.489580687
    2.552552553    4.900115108    4.900115108    4.900115108
