# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.644068200   14.644068200   14.644068200
    3.303303303   10.479638279   10.479638279   10.479638279
    3.318318318   10.551854206   10.551854206   10.551854206
    3.333333333   10.627624035   10.627624035   10.627624035
    3.348348348   10.717003628   10.717003628   10.717003628
    3.363363363   10.815754236   10.815754235   10.815754236
    3.378378378   10.927829345   10.927829345   10.927829345
    3.393393393   11.042686829   11.042686828   11.042686829
    3.408408408   11.112959814   11.112959814   11.112959814
    3.423423423   11.080449503   11.080449503   11.080449503
    3.438438438   10.933237144   10.933237144   10.933237144
    3.453453453   10.733815325   10.733815325   10.733815325
    3.468468468   10.548305549   10.548305549   10.548305549
    3.483483483   10.419803229   10.419803229   10.419803229
    3.498498498   10.395201484   10.395201484   10.395201484
    3.513513514   10.500244088   10.500244088   10.500244088
    3.528528529   10.716208470   10.716208470   10.716208470
    3.543543544   10.970434662   10.970434662   10.970434662
    3.558558559   11.184530495   11.184530495   11.184530495
    3.573573574   11.340094249   11.340094248   11.340094248
    3.588588589   11.469000684   11.469000684   11.469000684
    3.603603604   11.604002526   11.604002526   11.604002526
    3.618618619   11.752873077   11.752873077   11.752873077
    3.633633634   11.880406130   11.880406130   11.880406130
    3.648648649   11.945378045   11.945378045   11.945378045
    3.663663664   11.943783049   11.943783049   11.943783049
    3.678678679   11.892043898   11.892043898   11.892043898
    3.693693694   11.831885432   11.831885432   11.831885432
    3.708708709   11.841750883   11.841750883   11.841750883
    3.723723724   11.978269301   11.978269301   11.978269301
    3.738738739   12.209498648   12.209498648   12.209498648
    3.753753754   12.468803898   12.468803898   12.468803898
    3.768768769   12.720443476   12.720443476   12.720443476
    3.783783784   12.963993909   12.963993909   12.963993909
    3.798798799   13.224072241   13.224072241   13.224072241
    3.813813814   13.508674542   13.508674542   13.508674542
    3.828828829   13.790448491   13.790448491   13.790448491
    3.843843844   14.027970728   14.027970728   14.027970728
    3.858858859   14.217157965   14.217157965   14.217157965
    3.873873874   14.420177699   14.420177699   14.420177699
    3.888888889   14.702242191   14.702242191   14.702242191
    3.903903904   15.079455298   15.079455298   15.079455298
    3.918918919   15.548498831   15.548498831   15.548498831
    3.933933934   16.068437650   16.068437650   16.068437650
    3.948948949   16.576606745   16.576606745   16.576606745
    3.963963964   17.044748511   17.044748511   17.044748511
    3.978978979   17.457085155   17.457085155   17.457085155
    3.993993994   17.748610967   17.748610966   17.748610966
    4.009009009   17.869154837   17.869154837   17.869154837
