# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.006006006    9.428852100    9.428852100    9.428852100
    1.021021021    9.411777650    9.411777650    9.411777650
    1.036036036    9.394573151    9.394573151    9.394573151
    1.051051051    9.377241606    9.377241606    9.377241606
    1.066066066    9.359785985    9.359785985    9.359785985
    1.081081081    9.342209233    9.342209233    9.342209233
    1.096096096    9.324514265    9.324514265    9.324514265
    1.111111111    9.306703964    9.306703964    9.306703964
    1.126126126    9.288781187    9.288781187    9.288781187
    1.141141141    9.270748758    9.270748758    9.270748758
    1.156156156    9.252609473    9.252609473    9.252609473
    1.171171171    9.234366095    9.234366095    9.234366095
    1.186186186    9.216021359    9.216021359    9.216021359
    1.201201201    9.197577967    9.197577967    9.197577967
    1.216216216    9.179038593    9.179038593    9.179038593
    1.231231231    9.160405877    9.160405877    9.160405877
    1.246246246    9.141682430    9.141682430    9.141682430
    1.261261261    9.122870831    9.122870831    9.122870831
    1.276276276    9.103973630    9.103973630    9.103973630
    1.291291291    9.084993344    9.084993344    9.084993344
    1.306306306    9.065932458    9.065932458    9.065932458
    1.321321321    9.046793430    9.046793430    9.046793430
    1.336336336    9.027578684    9.027578684    9.027578684
    1.351351351    9.008290614    9.008290614    9.008290614
    1.366366366    8.988931584    8.988931584    8.988931584
    1.381381381    8.969503925    8.969503925    8.969503925
    1.396396396    8.950009941    8.950009941    8.950009941
    1.411411411    8.930451903    8.930451903    8.930451903
    1.426426426    8.910832053    8.910832053    8.910832053
    1.441441441    8.891152602    8.891152602    8.891152602
    1.456456456    8.871415732    8.871415732    8.871415732
    1.471471471    8.851623595    8.851623595    8.851623595
    1.486486486    8.831778312    8.831778312    8.831778312
    1.501501502    8.811881976    8.811881976    8.811881976
    1.516516517    8.791936651    8.791936651    8.791936651
    1.531531532    8.771944370    8.771944370    8.771944370
    1.546546547    8.751907139    8.751907139    8.751907139
    1.561561562    8.731826934    8.731826934    8.731826934
    1.576576577    8.711705704    8.711705704    8.711705704
    1.591591592    8.691545368    8.691545368    8.691545368
    1.606606607    8.671347817    8.671347817    8.671347817
    1.621621622    8.651114916    8.651114916    8.651114916
    1.636636637    8.630848500    8.630848500    8.630848500
    1.651651652    8.610550378    8.610550378    8.610550378
    1.666666667    8.590222331    8.590222331    8.590222331
    1.681681682    8.569866114    8.569866114    8.569866114
    1.696696697    8.549483454    8.549483454    8.549483454
    1.711711712    8.529076053    8.529076053    8.529076053
    1.726726727    8.508645585    8.508645585    8.508645585
    1.741741742    8.488193700    8.488193700    8.488193700
    1.756756757    8.467722019    8.467722019    8.467722019
    1.771771772    8.447232141    8.447232141    8.447232141
    1.786786787    8.426725638    8.426725638    8.426725638
    1.801801802    8.406204056    8.406204056    8.406204056
    1.816816817    8.385668918    8.385668918    8.385668918
    1.831831832    8.365121721    8.365121721    8.365121721
    1.846846847    8.344563938    8.344563938    8.344563938
    1.861861862    8.323997020    8.323997020    8.323997020
    1.876876877    8.303422390    8.303422390    8.303422390
    1.891891892    8.282841451    8.282841451    8.282841451
    1.906906907    8.262255580    8.262255580    8.262255580
    1.921921922    8.241666134    8.241666134    8.241666134
    1.936936937    8.221074444    8.221074444    8.221074444
    1.951951952    8.200481820    8.200481820    8.200481820
    1.966966967    8.179889550    8.179889550    8.179889550
    1.981981982    8.159298898    8.159298898    8.159298898
    1.996996997    8.138711108    8.138711108    8.138711108
    2.012012012    8.118127402    8.118127402    8.118127402
    2.027027027    8.097548980    8.097548980    8.097548980
    2.042042042    8.076977021    8.076977021    8.076977021
    2.057057057    8.056412683    8.056412683    8.056412683
    2.072072072    8.035857104    8.035857104    8.035857104
    2.087087087    8.015311401    8.015311401    8.015311401
    2.102102102    7.994776671    7.994776671    7.994776671
    2.117117117    7.974253992    7.974253992    7.974253992
    2.132132132    7.953744420    7.953744420    7.953744420
    2.147147147    7.933248993    7.933248993    7.933248993
    2.162162162    7.912768731    7.912768731    7.912768731
    2.177177177    7.892304632    7.892304632    7.892304632
    2.192192192    7.871857678    7.871857678    7.871857678
    2.207207207    7.851428830    7.851428830    7.851428830
    2.222222222    7.831019034    7.831019034    7.831019034
    2.237237237    7.810629215    7.810629215    7.810629215
    2.252252252    7.790260282    7.790260282    7.790260282
    2.267267267    7.769913124    7.769913124    7.769913124
    2.282282282    7.749588615    7.749588615    7.749588615
    2.297297297    7.729287611    7.729287611    7.729287611
    2.312312312    7.709010951    7.709010951    7.709010951
    2.327327327    7.688759458    7.688759458    7.688759458
    2.342342342    7.668533937    7.668533937    7.668533937
