# energy grid [eV]  eels components [arbitrary units]
#
    0.000000000    0.000000000    0.000000000    0.000000000
    0.015015015    0.000010231    0.000010231    0.000010231
    0.030030030    0.000020464    0.000020464    0.000020464
    0.045045045    0.000030702    0.000030702    0.000030702
    0.060060060    0.000040947    0.000040947    0.000040947
    0.075075075    0.000051201    0.000051201    0.000051201
    0.090090090    0.000061466    0.000061466    0.000061466
    0.105105105    0.000071746    0.000071746    0.000071746
    0.120120120    0.000082041    0.000082041    0.000082041
    0.135135135    0.000092355    0.000092355    0.000092355
    0.150150150    0.000102690    0.000102690    0.000102690
    0.165165165    0.000113048    0.000113048    0.000113048
    0.180180180    0.000123433    0.000123433    0.000123433
    0.195195195    0.000133846    0.000133846    0.000133846
    0.210210210    0.000144290    0.000144290    0.000144290
    0.225225225    0.000154769    0.000154769    0.000154769
    0.240240240    0.000165284    0.000165284    0.000165284
    0.255255255    0.000175840    0.000175840    0.000175840
    0.270270270    0.000186438    0.000186438    0.000186438
    0.285285285    0.000197082    0.000197082    0.000197082
    0.300300300    0.000207775    0.000207775    0.000207775
    0.315315315    0.000218521    0.000218521    0.000218521
    0.330330330    0.000229323    0.000229323    0.000229323
    0.345345345    0.000240184    0.000240184    0.000240184
    0.360360360    0.000251109    0.000251109    0.000251109
    0.375375375    0.000262101    0.000262101    0.000262101
    0.390390390    0.000273165    0.000273165    0.000273165
    0.405405405    0.000284305    0.000284305    0.000284305
    0.420420420    0.000295525    0.000295525    0.000295525
    0.435435435    0.000306831    0.000306831    0.000306831
    0.450450450    0.000318227    0.000318227    0.000318227
    0.465465465    0.000329719    0.000329719    0.000329719
    0.480480480    0.000341312    0.000341312    0.000341312
    0.495495495    0.000353014    0.000353014    0.000353014
    0.510510511    0.000364829    0.000364829    0.000364829
    0.525525526    0.000376766    0.000376766    0.000376766
    0.540540541    0.000388831    0.000388831    0.000388831
    0.555555556    0.000401033    0.000401033    0.000401033
    0.570570571    0.000413380    0.000413380    0.000413380
    0.585585586    0.000425880    0.000425880    0.000425880
    0.600600601    0.000438544    0.000438544    0.000438544
    0.615615616    0.000451383    0.000451383    0.000451383
    0.630630631    0.000464408    0.000464408    0.000464408
    0.645645646    0.000477630    0.000477630    0.000477630
    0.660660661    0.000491064    0.000491064    0.000491064
    0.675675676    0.000504725    0.000504725    0.000504725
    0.690690691    0.000518628    0.000518628    0.000518628
    0.705705706    0.000532791    0.000532791    0.000532791
    0.720720721    0.000547233    0.000547233    0.000547233
    0.735735736    0.000561975    0.000561975    0.000561975
    0.750750751    0.000577041    0.000577041    0.000577041
    0.765765766    0.000592457    0.000592457    0.000592457
    0.780780781    0.000608251    0.000608251    0.000608251
    0.795795796    0.000624456    0.000624456    0.000624456
    0.810810811    0.000641108    0.000641108    0.000641108
    0.825825826    0.000658247    0.000658247    0.000658247
    0.840840841    0.000675919    0.000675919    0.000675919
    0.855855856    0.000694175    0.000694175    0.000694175
    0.870870871    0.000713076    0.000713076    0.000713076
    0.885885886    0.000732688    0.000732688    0.000732688
    0.900900901    0.000753089    0.000753089    0.000753089
    0.915915916    0.000774369    0.000774369    0.000774369
    0.930930931    0.000796633    0.000796633    0.000796633
    0.945945946    0.000820004    0.000820004    0.000820004
    0.960960961    0.000844627    0.000844627    0.000844627
    0.975975976    0.000870674    0.000870674    0.000870674
    0.990990991    0.000898353    0.000898353    0.000898353
    1.006006006    0.000927915    0.000927915    0.000927915
    1.021021021    0.000959667    0.000959667    0.000959667
    1.036036036    0.000993989    0.000993989    0.000993989
    1.051051051    0.001031357    0.001031357    0.001031357
    1.066066066    0.001072374    0.001072374    0.001072374
    1.081081081    0.001117820    0.001117820    0.001117820
    1.096096096    0.001168714    0.001168714    0.001168714
    1.111111111    0.001226414    0.001226414    0.001226414
    1.126126126    0.001292767    0.001292767    0.001292767
    1.141141141    0.001370340    0.001370340    0.001370340
    1.156156156    0.001462773    0.001462773    0.001462773
    1.171171171    0.001575349    0.001575349    0.001575349
    1.186186186    0.001715856    0.001715856    0.001715856
    1.201201201    0.001895848    0.001895848    0.001895848
    1.216216216    0.002131982    0.002131982    0.002131982
    1.231231231    0.002445528    0.002445528    0.002445528
    1.246246246    0.002852730    0.002852730    0.002852730
    1.261261261    0.003330690    0.003330690    0.003330690
    1.276276276    0.003771720    0.003771720    0.003771720
    1.291291291    0.004053203    0.004053203    0.004053203
    1.306306306    0.004215393    0.004215393    0.004215393
    1.321321321    0.004390774    0.004390774    0.004390774
    1.336336336    0.004658446    0.004658446    0.004658446
    1.351351351    0.005091044    0.005091044    0.005091044
    1.366366366    0.005711885    0.005711885    0.005711885
