# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.839789595   14.839789595   14.839789595
    1.786786787   15.441023267   15.441023267   15.441023267
    1.801801802   15.508130399   15.508130398   15.508130399
    1.816816817   15.498660659   15.498660659   15.498660659
    1.831831832   15.410657993   15.410657992   15.410657992
    1.846846847   15.296041928   15.296041928   15.296041928
    1.861861862   15.222961741   15.222961741   15.222961741
    1.876876877   15.214865662   15.214865662   15.214865662
    1.891891892   15.260916424   15.260916424   15.260916424
    1.906906907   15.339550346   15.339550346   15.339550346
    1.921921922   15.433946029   15.433946029   15.433946029
    1.936936937   15.540651326   15.540651325   15.540651326
    1.951951952   15.669917949   15.669917949   15.669917949
    1.966966967   15.837259130   15.837259129   15.837259130
    1.981981982   16.028683238   16.028683238   16.028683238
    1.996996997   16.205992139   16.205992139   16.205992139
    2.012012012   16.366899099   16.366899099   16.366899099
    2.027027027   16.559584711   16.559584710   16.559584711
    2.042042042   16.818685650   16.818685649   16.818685649
    2.057057057   17.135086839   17.135086839   17.135086839
    2.072072072   17.460819166   17.460819166   17.460819166
    2.087087087   17.721096529   17.721096529   17.721096529
    2.102102102   17.835103449   17.835103448   17.835103448
    2.117117117   17.785244862   17.785244861   17.785244862
    2.132132132   17.676021332   17.676021332   17.676021332
    2.147147147   17.634391563   17.634391563   17.634391563
    2.162162162   17.703300123   17.703300123   17.703300123
    2.177177177   17.855114153   17.855114153   17.855114153
    2.192192192   18.053926577   18.053926577   18.053926577
    2.207207207   18.305654578   18.305654578   18.305654578
    2.222222222   18.635955640   18.635955640   18.635955640
    2.237237237   19.043575422   19.043575422   19.043575422
    2.252252252   19.502764201   19.502764201   19.502764201
    2.267267267   19.984620847   19.984620847   19.984620847
    2.282282282   20.446141275   20.446141275   20.446141275
    2.297297297   20.834039335   20.834039335   20.834039335
    2.312312312   21.129648413   21.129648413   21.129648413
    2.327327327   21.367981954   21.367981953   21.367981953
    2.342342342   21.569366231   21.569366231   21.569366231
    2.357357357   21.715026469   21.715026468   21.715026468
    2.372372372   21.763933104   21.763933104   21.763933104
    2.387387387   21.628684280   21.628684280   21.628684280
    2.402402402   21.226233220   21.226233220   21.226233220
    2.417417417   20.595546115   20.595546115   20.595546115
    2.432432432   19.870588435   19.870588435   19.870588435
    2.447447447   19.157459759   19.157459759   19.157459759
    2.462462462   18.470880326   18.470880325   18.470880325
    2.477477477   17.804491472   17.804491472   17.804491472
    2.492492492   17.200971344   17.200971343   17.200971343
    2.507507508   16.719441742   16.719441741   16.719441742
    2.522522523   16.390649998   16.390649998   16.390649998
    2.537537538   16.185880387   16.185880387   16.185880387
    2.552552553   16.017924840   16.017924839   16.017924839
    2.567567568   15.758853007   15.758853006   15.758853006
    2.582582583   15.315510016   15.315510016   15.315510016
    2.597597598   14.723156190   14.723156190   14.723156190
    2.612612613   14.067048812   14.067048811   14.067048811
    2.627627628   13.384952713   13.384952713   13.384952713
    2.642642643   12.760958604   12.760958603   12.760958604
    2.657657658   12.377437733   12.377437732   12.377437733
    2.672672673   12.317702711   12.317702711   12.317702711
    2.687687688   12.488997163   12.488997163   12.488997163
    2.702702703   12.739688451   12.739688451   12.739688452
    2.717717718   12.949690026   12.949690026   12.949690026
    2.732732733   13.071860213   13.071860213   13.071860213
    2.747747748   13.098741913   13.098741913   13.098741913
    2.762762763   12.989581454   12.989581454   12.989581454
    2.777777778   12.716570917   12.716570917   12.716570917
    2.792792793   12.337822933   12.337822933   12.337822933
    2.807807808   11.932543412   11.932543412   11.932543412
    2.822822823   11.525127127   11.525127127   11.525127127
    2.837837838   11.136389608   11.136389608   11.136389608
    2.852852853   10.834900885   10.834900885   10.834900885
    2.867867868   10.682196345   10.682196345   10.682196345
    2.882882883   10.682410214   10.682410214   10.682410214
    2.897897898   10.787341210   10.787341210   10.787341210
    2.912912913   10.922454352   10.922454352   10.922454352
    2.927927928   11.050654073   11.050654073   11.050654073
    2.942942943   11.161341149   11.161341149   11.161341149
    2.957957958   11.218542633   11.218542633   11.218542633
    2.972972973   11.214306263   11.214306263   11.214306263
    2.987987988   11.199025015   11.199025015   11.199025015
    3.003003003   11.226682912   11.226682912   11.226682912
    3.018018018   11.301301144   11.301301144   11.301301144
    3.033033033   11.327847502   11.327847502   11.327847502
    3.048048048   11.205529422   11.205529421   11.205529421
    3.063063063   10.973853245   10.973853244   10.973853244
    3.078078078   10.725108880   10.725108880   10.725108880
    3.093093093   10.485068815   10.485068815   10.485068815
    3.108108108   10.273986514   10.273986514   10.273986514
    3.123123123   10.157814097   10.157814097   10.157814097
    3.138138138   10.175812665   10.175812665   10.175812665
    3.153153153   10.274380688   10.274380688   10.274380688
    3.168168168   10.340382169   10.340382168   10.340382168
    3.183183183   10.343087498   10.343087497   10.343087497
    3.198198198   10.383255391   10.383255391   10.383255391
    3.213213213   10.544262285   10.544262285   10.544262285
    3.228228228   10.805275865   10.805275865   10.805275865
    3.243243243   11.106456019   11.106456019   11.106456019
    3.258258258   11.419032413   11.419032413   11.419032413
    3.273273273   11.701932912   11.701932911   11.701932911
    3.288288288   11.898944011   11.898944011   11.898944011
    3.303303303   11.970415030   11.970415029   11.970415030
    3.318318318   11.879813435   11.879813435   11.879813435
    3.333333333   11.622004370   11.622004370   11.622004370
    3.348348348   11.264967443   11.264967442   11.264967443
    3.363363363   10.916834741   10.916834741   10.916834741
    3.378378378   10.696190052   10.696190052   10.696190052
    3.393393393   10.683391255   10.683391255   10.683391255
    3.408408408   10.848030830   10.848030830   10.848030830
    3.423423423   11.083014325   11.083014325   11.083014325
