# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    2.342342342    8.407991946    8.407991946    8.407991946
    2.357357357    8.383550658    8.383550658    8.383550658
    2.372372372    8.359159003    8.359159003    8.359159003
    2.387387387    8.334817764    8.334817764    8.334817764
    2.402402402    8.310527705    8.310527705    8.310527705
    2.417417417    8.286289569    8.286289569    8.286289569
    2.432432432    8.262104080    8.262104080    8.262104080
    2.447447447    8.237971943    8.237971943    8.237971943
    2.462462462    8.213893845    8.213893845    8.213893845
    2.477477477    8.189870452    8.189870452    8.189870452
    2.492492492    8.165902415    8.165902415    8.165902415
    2.507507508    8.141990365    8.141990365    8.141990365
    2.522522523    8.118134915    8.118134915    8.118134915
    2.537537538    8.094336663    8.094336662    8.094336662
    2.552552553    8.070596187    8.070596187    8.070596187
    2.567567568    8.046914052    8.046914052    8.046914052
    2.582582583    8.023290803    8.023290803    8.023290803
    2.597597598    7.999726971    7.999726971    7.999726971
    2.612612613    7.976223071    7.976223071    7.976223071
    2.627627628    7.952779600    7.952779600    7.952779600
    2.642642643    7.929397044    7.929397044    7.929397044
    2.657657658    7.906075870    7.906075870    7.906075870
    2.672672673    7.882816531    7.882816531    7.882816531
    2.687687688    7.859619468    7.859619468    7.859619468
    2.702702703    7.836485105    7.836485105    7.836485105
    2.717717718    7.813413854    7.813413854    7.813413854
    2.732732733    7.790406110    7.790406110    7.790406110
    2.747747748    7.767462258    7.767462258    7.767462258
    2.762762763    7.744582668    7.744582668    7.744582668
    2.777777778    7.721767698    7.721767698    7.721767698
    2.792792793    7.699017692    7.699017692    7.699017692
    2.807807808    7.676332981    7.676332981    7.676332981
    2.822822823    7.653713886    7.653713886    7.653713886
    2.837837838    7.631160713    7.631160713    7.631160713
    2.852852853    7.608673759    7.608673759    7.608673759
    2.867867868    7.586253307    7.586253307    7.586253307
    2.882882883    7.563899630    7.563899630    7.563899630
    2.897897898    7.541612989    7.541612989    7.541612989
    2.912912913    7.519393633    7.519393633    7.519393633
    2.927927928    7.497241803    7.497241803    7.497241803
    2.942942943    7.475157727    7.475157727    7.475157727
    2.957957958    7.453141623    7.453141623    7.453141623
    2.972972973    7.431193699    7.431193699    7.431193699
    2.987987988    7.409314153    7.409314153    7.409314153
    3.003003003    7.387503174    7.387503174    7.387503174
    3.018018018    7.365760940    7.365760940    7.365760940
    3.033033033    7.344087619    7.344087619    7.344087619
    3.048048048    7.322483372    7.322483372    7.322483372
    3.063063063    7.300948350    7.300948350    7.300948350
    3.078078078    7.279482693    7.279482693    7.279482693
    3.093093093    7.258086536    7.258086536    7.258086536
    3.108108108    7.236760001    7.236760001    7.236760001
    3.123123123    7.215503207    7.215503207    7.215503207
    3.138138138    7.194316259    7.194316259    7.194316259
    3.153153153    7.173199258    7.173199258    7.173199258
    3.168168168    7.152152295    7.152152295    7.152152295
    3.183183183    7.131175455    7.131175455    7.131175455
    3.198198198    7.110268814    7.110268814    7.110268814
    3.213213213    7.089432440    7.089432440    7.089432440
    3.228228228    7.068666396    7.068666396    7.068666396
    3.243243243    7.047970736    7.047970736    7.047970736
    3.258258258    7.027345507    7.027345507    7.027345507
    3.273273273    7.006790750    7.006790750    7.006790750
    3.288288288    6.986306498    6.986306498    6.986306498
    3.303303303    6.965892780    6.965892780    6.965892780
    3.318318318    6.945549616    6.945549616    6.945549616
    3.333333333    6.925277020    6.925277020    6.925277020
    3.348348348    6.905075001    6.905075001    6.905075001
    3.363363363    6.884943561    6.884943561    6.884943561
    3.378378378    6.864882697    6.864882697    6.864882697
    3.393393393    6.844892399    6.844892399    6.844892399
    3.408408408    6.824972653    6.824972653    6.824972653
    3.423423423    6.805123436    6.805123436    6.805123436
    3.438438438    6.785344725    6.785344725    6.785344725
    3.453453453    6.765636486    6.765636486    6.765636486
    3.468468468    6.745998685    6.745998685    6.745998685
    3.483483483    6.726431278    6.726431278    6.726431278
    3.498498498    6.706934220    6.706934220    6.706934220
    3.513513514    6.687507460    6.687507460    6.687507460
    3.528528529    6.668150940    6.668150940    6.668150940
    3.543543544    6.648864600    6.648864600    6.648864600
    3.558558559    6.629648375    6.629648375    6.629648375
    3.573573574    6.610502195    6.610502195    6.610502195
    3.588588589    6.591425986    6.591425986    6.591425986
    3.603603604    6.572419670    6.572419670    6.572419670
    3.618618619    6.553483163    6.553483163    6.553483163
    3.633633634    6.534616381    6.534616381    6.534616381
    3.648648649    6.515819231    6.515819231    6.515819231
    3.663663664    6.497091620    6.497091620    6.497091620
    3.678678679    6.478433449    6.478433449    6.478433449
    3.693693694    6.459844617    6.459844617    6.459844617
    3.708708709    6.441325019    6.441325019    6.441325019
    3.723723724    6.422874545    6.422874545    6.422874545
    3.738738739    6.404493084    6.404493084    6.404493084
    3.753753754    6.386180520    6.386180520    6.386180520
    3.768768769    6.367936733    6.367936733    6.367936733
    3.783783784    6.349761602    6.349761602    6.349761602
    3.798798799    6.331655002    6.331655002    6.331655002
    3.813813814    6.313616804    6.313616804    6.313616804
    3.828828829    6.295646878    6.295646878    6.295646878
    3.843843844    6.277745090    6.277745090    6.277745090
    3.858858859    6.259911302    6.259911302    6.259911302
    3.873873874    6.242145376    6.242145376    6.242145376
    3.888888889    6.224447169    6.224447169    6.224447169
    3.903903904    6.206816537    6.206816537    6.206816537
    3.918918919    6.189253332    6.189253332    6.189253332
    3.933933934    6.171757405    6.171757405    6.171757405
    3.948948949    6.154328604    6.154328604    6.154328604
    3.963963964    6.136966775    6.136966774    6.136966774
    3.978978979    6.119671760    6.119671760    6.119671760
    3.993993994    6.102443402    6.102443402    6.102443402
    4.009009009    6.085281539    6.085281539    6.085281539
    4.024024024    6.068186009    6.068186009    6.068186009
    4.039039039    6.051156647    6.051156647    6.051156647
    4.054054054    6.034193285    6.034193285    6.034193285
    4.069069069    6.017295755    6.017295755    6.017295755
    4.084084084    6.000463887    6.000463887    6.000463887
    4.099099099    5.983697507    5.983697507    5.983697507
    4.114114114    5.966996443    5.966996443    5.966996443
    4.129129129    5.950360517    5.950360517    5.950360517
    4.144144144    5.933789553    5.933789553    5.933789553
    4.159159159    5.917283373    5.917283373    5.917283373
    4.174174174    5.900841794    5.900841794    5.900841794
    4.189189189    5.884464636    5.884464636    5.884464636
    4.204204204    5.868151714    5.868151714    5.868151714
    4.219219219    5.851902845    5.851902845    5.851902845
    4.234234234    5.835717842    5.835717842    5.835717842
    4.249249249    5.819596518    5.819596518    5.819596518
    4.264264264    5.803538684    5.803538684    5.803538684
    4.279279279    5.787544151    5.787544151    5.787544151
    4.294294294    5.771612726    5.771612726    5.771612726
    4.309309309    5.755744219    5.755744219    5.755744219
    4.324324324    5.739938437    5.739938437    5.739938437
    4.339339339    5.724195184    5.724195184    5.724195184
    4.354354354    5.708514266    5.708514266    5.708514266
    4.369369369    5.692895487    5.692895487    5.692895487
    4.384384384    5.677338650    5.677338650    5.677338650
    4.399399399    5.661843556    5.661843556    5.661843556
    4.414414414    5.646410008    5.646410008    5.646410008
    4.429429429    5.631037805    5.631037805    5.631037805
    4.444444444    5.615726748    5.615726748    5.615726748
    4.459459459    5.600476635    5.600476635    5.600476635
    4.474474474    5.585287264    5.585287264    5.585287264
    4.489489489    5.570158433    5.570158433    5.570158433
    4.504504505    5.555089939    5.555089939    5.555089939
    4.519519520    5.540081579    5.540081579    5.540081579
    4.534534535    5.525133148    5.525133148    5.525133148
    4.549549550    5.510244441    5.510244441    5.510244441
    4.564564565    5.495415254    5.495415254    5.495415254
    4.579579580    5.480645380    5.480645380    5.480645380
    4.594594595    5.465934613    5.465934613    5.465934613
    4.609609610    5.451282747    5.451282747    5.451282747
    4.624624625    5.436689574    5.436689574    5.436689574
    4.639639640    5.422154887    5.422154887    5.422154887
    4.654654655    5.407678479    5.407678479    5.407678479
    4.669669670    5.393260142    5.393260142    5.393260142
    4.684684685    5.378899666    5.378899666    5.378899666
    4.699699700    5.364596844    5.364596844    5.364596844
    4.714714715    5.350351466    5.350351466    5.350351466
    4.729729730    5.336163325    5.336163325    5.336163325
    4.744744745    5.322032209    5.322032209    5.322032209
    4.759759760    5.307957910    5.307957910    5.307957910
    4.774774775    5.293940219    5.293940219    5.293940219
    4.789789790    5.279978925    5.279978925    5.279978925
    4.804804805    5.266073819    5.266073819    5.266073819
    4.819819820    5.252224691    5.252224691    5.252224691
    4.834834835    5.238431331    5.238431331    5.238431331
    4.849849850    5.224693529    5.224693529    5.224693529
    4.864864865    5.211011074    5.211011074    5.211011074
    4.879879880    5.197383758    5.197383758    5.197383758
    4.894894895    5.183811369    5.183811369    5.183811369
    4.909909910    5.170293699    5.170293699    5.170293699
    4.924924925    5.156830536    5.156830536    5.156830536
    4.939939940    5.143421671    5.143421671    5.143421671
    4.954954955    5.130066895    5.130066895    5.130066895
    4.969969970    5.116765997    5.116765997    5.116765997
    4.984984985    5.103518769    5.103518769    5.103518769
    5.000000000    5.090324999    5.090324999    5.090324999
    5.015015015    5.077184481    5.077184481    5.077184481
    5.030030030    5.064097003    5.064097003    5.064097003
    5.045045045    5.051062358    5.051062358    5.051062358
    5.060060060    5.038080337    5.038080337    5.038080337
    5.075075075    5.025150730    5.025150730    5.025150730
    5.090090090    5.012273330    5.012273330    5.012273330
    5.105105105    4.999447929    4.999447929    4.999447929
    5.120120120    4.986674319    4.986674319    4.986674319
    5.135135135    4.973952292    4.973952292    4.973952292
    5.150150150    4.961281642    4.961281642    4.961281642
    5.165165165    4.948662160    4.948662160    4.948662160
    5.180180180    4.936093641    4.936093641    4.936093641
    5.195195195    4.923575878    4.923575878    4.923575878
    5.210210210    4.911108665    4.911108665    4.911108665
    5.225225225    4.898691796    4.898691796    4.898691796
    5.240240240    4.886325066    4.886325066    4.886325066
    5.255255255    4.874008270    4.874008270    4.874008270
    5.270270270    4.861741203    4.861741203    4.861741203
    5.285285285    4.849523662    4.849523662    4.849523662
    5.300300300    4.837355442    4.837355442    4.837355442
    5.315315315    4.825236339    4.825236339    4.825236339
    5.330330330    4.813166151    4.813166151    4.813166151
    5.345345345    4.801144676    4.801144676    4.801144676
    5.360360360    4.789171710    4.789171710    4.789171710
    5.375375375    4.777247052    4.777247052    4.777247052
    5.390390390    4.765370501    4.765370501    4.765370501
    5.405405405    4.753541855    4.753541855    4.753541855
    5.420420420    4.741760915    4.741760915    4.741760915
    5.435435435    4.730027481    4.730027481    4.730027481
    5.450450450    4.718341352    4.718341352    4.718341352
    5.465465465    4.706702331    4.706702331    4.706702331
    5.480480480    4.695110218    4.695110218    4.695110218
    5.495495495    4.683564815    4.683564815    4.683564815
    5.510510511    4.672065926    4.672065926    4.672065926
    5.525525526    4.660613352    4.660613352    4.660613352
    5.540540541    4.649206898    4.649206898    4.649206898
    5.555555556    4.637846367    4.637846367    4.637846367
    5.570570571    4.626531564    4.626531564    4.626531564
    5.585585586    4.615262294    4.615262294    4.615262294
    5.600600601    4.604038363    4.604038363    4.604038363
    5.615615616    4.592859577    4.592859577    4.592859577
    5.630630631    4.581725743    4.581725743    4.581725743
    5.645645646    4.570636668    4.570636668    4.570636668
    5.660660661    4.559592159    4.559592159    4.559592159
    5.675675676    4.548592026    4.548592026    4.548592026
    5.690690691    4.537636077    4.537636077    4.537636077
    5.705705706    4.526724122    4.526724122    4.526724122
    5.720720721    4.515855970    4.515855970    4.515855970
    5.735735736    4.505031433    4.505031433    4.505031433
    5.750750751    4.494250323    4.494250323    4.494250323
    5.765765766    4.483512450    4.483512450    4.483512450
    5.780780781    4.472817627    4.472817627    4.472817627
    5.795795796    4.462165668    4.462165668    4.462165668
    5.810810811    4.451556386    4.451556386    4.451556386
    5.825825826    4.440989595    4.440989595    4.440989595
    5.840840841    4.430465111    4.430465111    4.430465111
    5.855855856    4.419982748    4.419982748    4.419982748
    5.870870871    4.409542324    4.409542324    4.409542324
    5.885885886    4.399143654    4.399143654    4.399143654
    5.900900901    4.388786556    4.388786556    4.388786556
    5.915915916    4.378470849    4.378470848    4.378470849
    5.930930931    4.368196350    4.368196350    4.368196350
    5.945945946    4.357962879    4.357962879    4.357962879
    5.960960961    4.347770256    4.347770256    4.347770256
    5.975975976    4.337618301    4.337618301    4.337618301
    5.990990991    4.327506836    4.327506836    4.327506836
    6.006006006    4.317435682    4.317435682    4.317435682
    6.021021021    4.307404662    4.307404662    4.307404662
    6.036036036    4.297413598    4.297413598    4.297413598
    6.051051051    4.287462315    4.287462315    4.287462315
    6.066066066    4.277550637    4.277550637    4.277550637
    6.081081081    4.267678389    4.267678389    4.267678389
    6.096096096    4.257845396    4.257845396    4.257845396
    6.111111111    4.248051485    4.248051485    4.248051485
    6.126126126    4.238296482    4.238296482    4.238296482
    6.141141141    4.228580216    4.228580216    4.228580216
    6.156156156    4.218902514    4.218902514    4.218902514
    6.171171171    4.209263205    4.209263205    4.209263205
    6.186186186    4.199662119    4.199662119    4.199662119
    6.201201201    4.190099086    4.190099086    4.190099086
    6.216216216    4.180573938    4.180573938    4.180573938
    6.231231231    4.171086504    4.171086504    4.171086504
    6.246246246    4.161636618    4.161636618    4.161636618
    6.261261261    4.152224112    4.152224112    4.152224112
    6.276276276    4.142848820    4.142848820    4.142848820
    6.291291291    4.133510576    4.133510576    4.133510576
    6.306306306    4.124209215    4.124209215    4.124209215
    6.321321321    4.114944572    4.114944572    4.114944572
    6.336336336    4.105716482    4.105716482    4.105716482
    6.351351351    4.096524784    4.096524784    4.096524784
    6.366366366    4.087369314    4.087369314    4.087369314
    6.381381381    4.078249911    4.078249911    4.078249911
    6.396396396    4.069166412    4.069166412    4.069166412
    6.411411411    4.060118658    4.060118658    4.060118658
    6.426426426    4.051106488    4.051106488    4.051106488
    6.441441441    4.042129744    4.042129744    4.042129744
    6.456456456    4.033188266    4.033188266    4.033188266
    6.471471471    4.024281896    4.024281896    4.024281896
    6.486486486    4.015410477    4.015410477    4.015410477
    6.501501502    4.006573853    4.006573853    4.006573853
    6.516516517    3.997771867    3.997771867    3.997771867
    6.531531532    3.989004364    3.989004364    3.989004364
    6.546546547    3.980271189    3.980271189    3.980271189
    6.561561562    3.971572188    3.971572188    3.971572188
    6.576576577    3.962907208    3.962907208    3.962907208
    6.591591592    3.954276096    3.954276096    3.954276096
    6.606606607    3.945678699    3.945678699    3.945678699
    6.621621622    3.937114867    3.937114867    3.937114867
    6.636636637    3.928584448    3.928584448    3.928584448
    6.651651652    3.920087292    3.920087292    3.920087292
    6.666666667    3.911623249    3.911623249    3.911623249
    6.681681682    3.903192172    3.903192172    3.903192172
    6.696696697    3.894793910    3.894793910    3.894793910
    6.711711712    3.886428318    3.886428318    3.886428318
    6.726726727    3.878095247    3.878095247    3.878095247
    6.741741742    3.869794551    3.869794551    3.869794551
    6.756756757    3.861526085    3.861526085    3.861526085
    6.771771772    3.853289704    3.853289704    3.853289704
    6.786786787    3.845085263    3.845085263    3.845085263
    6.801801802    3.836912619    3.836912619    3.836912619
    6.816816817    3.828771627    3.828771627    3.828771627
    6.831831832    3.820662146    3.820662146    3.820662146
    6.846846847    3.812584034    3.812584034    3.812584034
    6.861861862    3.804537150    3.804537150    3.804537150
    6.876876877    3.796521352    3.796521352    3.796521352
    6.891891892    3.788536501    3.788536501    3.788536501
    6.906906907    3.780582457    3.780582457    3.780582457
    6.921921922    3.772659083    3.772659083    3.772659083
    6.936936937    3.764766238    3.764766238    3.764766238
    6.951951952    3.756903786    3.756903786    3.756903786
    6.966966967    3.749071591    3.749071591    3.749071591
    6.981981982    3.741269515    3.741269515    3.741269515
    6.996996997    3.733497423    3.733497423    3.733497423
    7.012012012    3.725755180    3.725755180    3.725755180
    7.027027027    3.718042651    3.718042651    3.718042651
    7.042042042    3.710359703    3.710359703    3.710359703
    7.057057057    3.702706203    3.702706203    3.702706203
    7.072072072    3.695082017    3.695082017    3.695082017
    7.087087087    3.687487013    3.687487013    3.687487013
    7.102102102    3.679921061    3.679921061    3.679921061
    7.117117117    3.672384030    3.672384030    3.672384030
    7.132132132    3.664875789    3.664875789    3.664875789
    7.147147147    3.657396208    3.657396208    3.657396208
    7.162162162    3.649945158    3.649945158    3.649945158
    7.177177177    3.642522512    3.642522512    3.642522512
    7.192192192    3.635128141    3.635128141    3.635128141
    7.207207207    3.627761918    3.627761918    3.627761918
    7.222222222    3.620423716    3.620423716    3.620423716
    7.237237237    3.613113410    3.613113410    3.613113410
    7.252252252    3.605830873    3.605830873    3.605830873
    7.267267267    3.598575981    3.598575981    3.598575981
    7.282282282    3.591348609    3.591348609    3.591348609
    7.297297297    3.584148634    3.584148634    3.584148634
    7.312312312    3.576975932    3.576975932    3.576975932
    7.327327327    3.569830381    3.569830381    3.569830381
    7.342342342    3.562711859    3.562711859    3.562711859
    7.357357357    3.555620245    3.555620245    3.555620245
    7.372372372    3.548555417    3.548555417    3.548555417
    7.387387387    3.541517255    3.541517255    3.541517255
    7.402402402    3.534505639    3.534505639    3.534505639
    7.417417417    3.527520450    3.527520450    3.527520450
    7.432432432    3.520561570    3.520561570    3.520561570
    7.447447447    3.513628880    3.513628880    3.513628880
